2025-12-10 20:18:48 | YEŞİL | VLD_TFPR_011 | V=0 | KM=1,379 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:42:07 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=49 | Tren=0 | Hız=0,0
2025-12-10 21:42:08 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=53 | Tren=0 | Hız=0,0
2025-12-10 21:42:08 | NORMAL | VLD_TFPR_012 | V=1.487 | KM=0,136 | Tekrar=21 | Tren=0 | Hız=0,0
2025-12-10 21:42:10 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=80 | Tren=0 | Hız=0,0
2025-12-10 21:42:10 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=65 | Tren=0 | Hız=0,0
2025-12-10 21:42:10 | NORMAL | VLD_TFPR_007 | V=1.487 | KM=7,102 | Tekrar=17 | Tren=0 | Hız=0,0
2025-12-10 21:42:10 | NORMAL | VLD_TFPR_008 | V=1.486 | KM=5,781 | Tekrar=50 | Tren=0 | Hız=0,0
2025-12-10 21:42:10 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=63 | Tren=0 | Hız=0,0
2025-12-10 21:42:12 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=55 | Tren=0 | Hız=0,0
2025-12-10 21:42:13 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=54 | Tren=0 | Hız=0,0
2025-12-10 21:42:13 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=51 | Tren=0 | Hız=0,0
2025-12-10 21:42:13 | YEŞİL | VLD_TFPR_012 | V=1.664 | KM=0,136 | Tekrar=22 | Tren=0 | Hız=0,0
2025-12-10 21:42:15 | NORMAL | VLD_TFPR_009 | V=1.483 | KM=4,389 | Tekrar=64 | Tren=0 | Hız=0,0
2025-12-10 21:42:15 | NORMAL | VLD_TFPR_010 | V=1.484 | KM=3,299 | Tekrar=56 | Tren=0 | Hız=0,0
2025-12-10 21:42:15 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=48 | Tren=0 | Hız=0,0
2025-12-10 21:42:16 | NORMAL | VLD_TFPR_005 | V=1.518 | KM=9,070 | Tekrar=36 | Tren=0 | Hız=0,0
2025-12-10 21:42:16 | NORMAL | VLD_TFPR_007 | V=1.481 | KM=7,102 | Tekrar=18 | Tren=0 | Hız=0,0
2025-12-10 21:42:16 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=52 | Tren=0 | Hız=0,0
2025-12-10 21:42:17 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=55 | Tren=0 | Hız=0,0
2025-12-10 21:42:17 | NORMAL | VLD_TFPR_006 | V=1.515 | KM=8,234 | Tekrar=22 | Tren=0 | Hız=0,0
2025-12-10 21:42:17 | NORMAL | VLD_TFPR_010 | V=1.476 | KM=3,299 | Tekrar=57 | Tren=0 | Hız=0,0
2025-12-10 21:42:21 | NORMAL | VLD_TFPR_007 | V=1.481 | KM=7,102 | Tekrar=19 | Tren=0 | Hız=0,0
2025-12-10 21:42:21 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=65 | Tren=0 | Hız=0,0
2025-12-10 21:42:23 | NORMAL | VLD_TFPR_001 | V=1.514 | KM=15,391 | Tekrar=31 | Tren=0 | Hız=0,0
2025-12-10 21:42:23 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=66 | Tren=0 | Hız=0,0
2025-12-10 21:42:23 | NORMAL | VLD_TFPR_005 | V=1.521 | KM=9,070 | Tekrar=37 | Tren=0 | Hız=0,0
2025-12-10 21:42:23 | NORMAL | VLD_TFPR_006 | V=1.516 | KM=8,234 | Tekrar=23 | Tren=0 | Hız=0,0
2025-12-10 21:42:23 | NORMAL | VLD_TFPR_010 | V=1.487 | KM=3,299 | Tekrar=58 | Tren=0 | Hız=0,0
2025-12-10 21:42:25 | NORMAL | VLD_TFPR_003 | V=1.516 | KM=12,081 | Tekrar=81 | Tren=0 | Hız=0,0
2025-12-10 21:42:25 | NORMAL | VLD_TFPR_007 | V=1.480 | KM=7,102 | Tekrar=20 | Tren=0 | Hız=0,0
2025-12-10 21:42:25 | NORMAL | VLD_TFPR_008 | V=1.486 | KM=5,781 | Tekrar=53 | Tren=0 | Hız=0,0
2025-12-10 21:42:28 | NORMAL | VLD_TFPR_008 | V=1.489 | KM=5,781 | Tekrar=54 | Tren=0 | Hız=0,0
2025-12-10 21:42:28 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=66 | Tren=0 | Hız=0,0
2025-12-10 21:42:30 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=82 | Tren=0 | Hız=0,0
2025-12-10 21:42:30 | NORMAL | VLD_TFPR_005 | V=1.517 | KM=9,070 | Tekrar=38 | Tren=0 | Hız=0,0
2025-12-10 21:42:30 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=55 | Tren=0 | Hız=0,0
2025-12-10 21:42:32 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=67 | Tren=0 | Hız=0,0
2025-12-10 21:42:33 | NORMAL | VLD_TFPR_002 | V=1.527 | KM=13,873 | Tekrar=56 | Tren=0 | Hız=0,0
2025-12-10 21:42:33 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=59 | Tren=0 | Hız=0,0
2025-12-10 21:42:33 | NORMAL | VLD_TFPR_011 | V=1.479 | KM=1,379 | Tekrar=49 | Tren=0 | Hız=0,0
2025-12-10 21:42:35 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=67 | Tren=0 | Hız=0,0
2025-12-10 21:42:35 | NORMAL | VLD_TFPR_007 | V=1.480 | KM=7,102 | Tekrar=21 | Tren=0 | Hız=0,0
2025-12-10 21:42:35 | NORMAL | VLD_TFPR_008 | V=1.487 | KM=5,781 | Tekrar=56 | Tren=0 | Hız=0,0
2025-12-10 21:42:35 | NORMAL | VLD_TFPR_010 | V=1.485 | KM=3,299 | Tekrar=60 | Tren=0 | Hız=0,0
2025-12-10 21:42:37 | YEŞİL | VLD_TFPR_002 | V=1.293 | KM=13,873 | Tekrar=57 | Tren=0 | Hız=0,0
2025-12-10 21:42:37 | NORMAL | VLD_TFPR_010 | V=1.478 | KM=3,299 | Tekrar=61 | Tren=0 | Hız=0,0
2025-12-10 21:42:39 | NORMAL | VLD_TFPR_003 | V=1.528 | KM=12,081 | Tekrar=83 | Tren=0 | Hız=0,0
2025-12-10 21:42:39 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=22 | Tren=0 | Hız=0,0
2025-12-10 21:42:40 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=58 | Tren=0 | Hız=0,0
2025-12-10 21:42:40 | NORMAL | VLD_TFPR_004 | V=1.525 | KM=10,386 | Tekrar=68 | Tren=0 | Hız=0,0
2025-12-10 21:42:40 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=39 | Tren=0 | Hız=0,0
2025-12-10 21:42:40 | NORMAL | VLD_TFPR_010 | V=1.484 | KM=3,299 | Tekrar=62 | Tren=0 | Hız=0,0
2025-12-10 21:42:41 | NORMAL | VLD_TFPR_003 | V=1.518 | KM=12,081 | Tekrar=84 | Tren=0 | Hız=0,0
2025-12-10 21:42:43 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=50 | Tren=0 | Hız=0,0
2025-12-10 21:42:46 | NORMAL | VLD_TFPR_001 | V=1.519 | KM=15,391 | Tekrar=32 | Tren=0 | Hız=0,0
2025-12-10 21:42:46 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=23 | Tren=0 | Hız=0,0
2025-12-10 21:42:46 | NORMAL | VLD_TFPR_008 | V=1.487 | KM=5,781 | Tekrar=57 | Tren=0 | Hız=0,0
2025-12-10 21:42:46 | NORMAL | VLD_TFPR_010 | V=1.488 | KM=3,299 | Tekrar=63 | Tren=0 | Hız=0,0
2025-12-10 21:42:48 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=33 | Tren=0 | Hız=0,0
2025-12-10 21:42:48 | NORMAL | VLD_TFPR_002 | V=1.525 | KM=13,873 | Tekrar=59 | Tren=0 | Hız=0,0
2025-12-10 21:42:48 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=68 | Tren=0 | Hız=0,0
2025-12-10 21:42:50 | NORMAL | VLD_TFPR_003 | V=1.517 | KM=12,081 | Tekrar=85 | Tren=0 | Hız=0,0
2025-12-10 21:42:50 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=69 | Tren=0 | Hız=0,0
2025-12-10 21:42:50 | NORMAL | VLD_TFPR_006 | V=1.516 | KM=8,234 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:42:50 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=58 | Tren=0 | Hız=0,0
2025-12-10 21:42:50 | NORMAL | VLD_TFPR_010 | V=1.475 | KM=3,299 | Tekrar=64 | Tren=0 | Hız=0,0
2025-12-10 21:42:52 | NORMAL | VLD_TFPR_001 | V=1.513 | KM=15,391 | Tekrar=34 | Tren=0 | Hız=0,0
2025-12-10 21:42:52 | NORMAL | VLD_TFPR_009 | V=1.482 | KM=4,389 | Tekrar=69 | Tren=0 | Hız=0,0
2025-12-10 21:42:53 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=59 | Tren=0 | Hız=0,0
2025-12-10 21:42:53 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=65 | Tren=0 | Hız=0,0
2025-12-10 21:42:53 | NORMAL | VLD_TFPR_011 | V=1.489 | KM=1,379 | Tekrar=51 | Tren=0 | Hız=0,0
2025-12-10 21:42:54 | NORMAL | VLD_TFPR_006 | V=1.518 | KM=8,234 | Tekrar=25 | Tren=0 | Hız=0,0
2025-12-10 21:42:55 | NORMAL | VLD_TFPR_001 | V=1.521 | KM=15,391 | Tekrar=35 | Tren=0 | Hız=0,0
2025-12-10 21:42:56 | NORMAL | VLD_TFPR_008 | V=1.478 | KM=5,781 | Tekrar=60 | Tren=0 | Hız=0,0
2025-12-10 21:42:58 | NORMAL | VLD_TFPR_003 | V=1.529 | KM=12,081 | Tekrar=86 | Tren=0 | Hız=0,0
2025-12-10 21:42:58 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=70 | Tren=0 | Hız=0,0
2025-12-10 21:42:58 | NORMAL | VLD_TFPR_011 | V=1.489 | KM=1,379 | Tekrar=52 | Tren=0 | Hız=0,0
2025-12-10 21:43:01 | NORMAL | VLD_TFPR_002 | V=1.514 | KM=13,873 | Tekrar=60 | Tren=0 | Hız=0,0
2025-12-10 21:43:01 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=70 | Tren=0 | Hız=0,0
2025-12-10 21:43:01 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=66 | Tren=0 | Hız=0,0
2025-12-10 21:43:01 | NORMAL | VLD_TFPR_011 | V=1.488 | KM=1,379 | Tekrar=53 | Tren=0 | Hız=0,0
2025-12-10 21:43:02 | YEŞİL | VLD_TFPR_003 | V=0 | KM=12,081 | Tekrar=87 | Tren=0 | Hız=0,0
2025-12-10 21:43:04 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=61 | Tren=0 | Hız=0,0
2025-12-10 21:43:04 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=71 | Tren=0 | Hız=0,0
2025-12-10 21:43:04 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=71 | Tren=0 | Hız=0,0
2025-12-10 21:43:06 | NORMAL | VLD_TFPR_012 | V=1.483 | KM=0,136 | Tekrar=23 | Tren=0 | Hız=0,0
2025-12-10 21:43:07 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=88 | Tren=0 | Hız=0,0
2025-12-10 21:43:07 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=72 | Tren=0 | Hız=0,0
2025-12-10 21:43:08 | NORMAL | VLD_TFPR_005 | V=1.515 | KM=9,070 | Tekrar=40 | Tren=0 | Hız=0,0
2025-12-10 21:43:08 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=67 | Tren=0 | Hız=0,0
2025-12-10 21:43:09 | NORMAL | VLD_TFPR_003 | V=1.529 | KM=12,081 | Tekrar=89 | Tren=0 | Hız=0,0
2025-12-10 21:43:09 | NORMAL | VLD_TFPR_009 | V=1.487 | KM=4,389 | Tekrar=72 | Tren=0 | Hız=0,0
2025-12-10 21:43:09 | YEŞİL | VLD_TFPR_011 | V=1.665 | KM=1,379 | Tekrar=54 | Tren=0 | Hız=0,0
2025-12-10 21:43:11 | NORMAL | VLD_TFPR_002 | V=1.515 | KM=13,873 | Tekrar=62 | Tren=0 | Hız=0,0
2025-12-10 21:43:11 | NORMAL | VLD_TFPR_009 | V=1.482 | KM=4,389 | Tekrar=73 | Tren=0 | Hız=0,0
2025-12-10 21:43:11 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=68 | Tren=0 | Hız=0,0
2025-12-10 21:43:11 | NORMAL | VLD_TFPR_011 | V=1.481 | KM=1,379 | Tekrar=55 | Tren=0 | Hız=0,0
2025-12-10 21:43:11 | NORMAL | VLD_TFPR_012 | V=1.484 | KM=0,136 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:43:12 | NORMAL | VLD_TFPR_001 | V=1.515 | KM=15,391 | Tekrar=36 | Tren=0 | Hız=0,0
2025-12-10 21:43:12 | NORMAL | VLD_TFPR_003 | V=1.525 | KM=12,081 | Tekrar=90 | Tren=0 | Hız=0,0
2025-12-10 21:43:13 | YEŞİL | VLD_TFPR_009 | V=1.288 | KM=4,389 | Tekrar=74 | Tren=0 | Hız=0,0
2025-12-10 21:43:14 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=73 | Tren=0 | Hız=0,0
2025-12-10 21:43:14 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=69 | Tren=0 | Hız=0,0
2025-12-10 21:43:14 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=56 | Tren=0 | Hız=0,0
2025-12-10 21:43:14 | NORMAL | VLD_TFPR_012 | V=1.510 | KM=0,136 | Tekrar=25 | Tren=0 | Hız=0,0
2025-12-10 21:43:16 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=91 | Tren=0 | Hız=0,0
2025-12-10 21:43:16 | NORMAL | VLD_TFPR_011 | V=1.490 | KM=1,379 | Tekrar=57 | Tren=0 | Hız=0,0
2025-12-10 21:43:17 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=63 | Tren=0 | Hız=0,0
2025-12-10 21:43:17 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=74 | Tren=0 | Hız=0,0
2025-12-10 21:43:18 | NORMAL | VLD_TFPR_009 | V=1.485 | KM=4,389 | Tekrar=75 | Tren=0 | Hız=0,0
2025-12-10 21:43:20 | NORMAL | VLD_TFPR_002 | V=1.524 | KM=13,873 | Tekrar=64 | Tren=0 | Hız=0,0
2025-12-10 21:43:22 | NORMAL | VLD_TFPR_001 | V=1.516 | KM=15,391 | Tekrar=37 | Tren=0 | Hız=0,0
2025-12-10 21:43:22 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=65 | Tren=0 | Hız=0,0
2025-12-10 21:43:22 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=41 | Tren=0 | Hız=0,0
2025-12-10 21:43:22 | NORMAL | VLD_TFPR_007 | V=1.490 | KM=7,102 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:43:22 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=76 | Tren=0 | Hız=0,0
2025-12-10 21:43:24 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=66 | Tren=0 | Hız=0,0
2025-12-10 21:43:24 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=75 | Tren=0 | Hız=0,0
2025-12-10 21:43:26 | YEŞİL | VLD_TFPR_002 | V=0 | KM=13,873 | Tekrar=67 | Tren=0 | Hız=0,0
2025-12-10 21:43:26 | YEŞİL | VLD_TFPR_004 | V=0 | KM=10,386 | Tekrar=76 | Tren=0 | Hız=0,0
2025-12-10 21:43:27 | NORMAL | VLD_TFPR_003 | V=1.525 | KM=12,081 | Tekrar=92 | Tren=0 | Hız=0,0
2025-12-10 21:43:27 | NORMAL | VLD_TFPR_005 | V=1.517 | KM=9,070 | Tekrar=42 | Tren=0 | Hız=0,0
2025-12-10 21:43:27 | NORMAL | VLD_TFPR_010 | V=1.473 | KM=3,299 | Tekrar=70 | Tren=0 | Hız=0,0
2025-12-10 21:43:29 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=93 | Tren=0 | Hız=0,0
2025-12-10 21:43:29 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=77 | Tren=0 | Hız=0,0
2025-12-10 21:43:29 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=71 | Tren=0 | Hız=0,0
2025-12-10 21:43:30 | NORMAL | VLD_TFPR_009 | V=1.474 | KM=4,389 | Tekrar=77 | Tren=0 | Hız=0,0
2025-12-10 21:43:31 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=94 | Tren=0 | Hız=0,0
2025-12-10 21:43:31 | NORMAL | VLD_TFPR_005 | V=1.521 | KM=9,070 | Tekrar=43 | Tren=0 | Hız=0,0
2025-12-10 21:43:32 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=68 | Tren=0 | Hız=0,0
2025-12-10 21:43:34 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=78 | Tren=0 | Hız=0,0
2025-12-10 21:43:34 | NORMAL | VLD_TFPR_009 | V=1.476 | KM=4,389 | Tekrar=78 | Tren=0 | Hız=0,0
2025-12-10 21:43:36 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=38 | Tren=0 | Hız=0,0
2025-12-10 21:43:36 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=79 | Tren=0 | Hız=0,0
2025-12-10 21:43:36 | NORMAL | VLD_TFPR_011 | V=1.477 | KM=1,379 | Tekrar=58 | Tren=0 | Hız=0,0
2025-12-10 21:43:38 | NORMAL | VLD_TFPR_004 | V=1.519 | KM=10,386 | Tekrar=80 | Tren=0 | Hız=0,0
2025-12-10 21:43:38 | NORMAL | VLD_TFPR_010 | V=1.487 | KM=3,299 | Tekrar=72 | Tren=0 | Hız=0,0
2025-12-10 21:43:38 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=59 | Tren=0 | Hız=0,0
2025-12-10 21:43:39 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=69 | Tren=0 | Hız=0,0
2025-12-10 21:43:41 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=81 | Tren=0 | Hız=0,0
2025-12-10 21:43:41 | NORMAL | VLD_TFPR_006 | V=1.514 | KM=8,234 | Tekrar=26 | Tren=0 | Hız=0,0
2025-12-10 21:43:41 | NORMAL | VLD_TFPR_010 | V=1.480 | KM=3,299 | Tekrar=73 | Tren=0 | Hız=0,0
2025-12-10 21:43:41 | NORMAL | VLD_TFPR_011 | V=1.478 | KM=1,379 | Tekrar=60 | Tren=0 | Hız=0,0
2025-12-10 21:43:42 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=95 | Tren=0 | Hız=0,0
2025-12-10 21:43:42 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=44 | Tren=0 | Hız=0,0
2025-12-10 21:43:42 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=79 | Tren=0 | Hız=0,0
2025-12-10 21:43:44 | NORMAL | VLD_TFPR_009 | V=1.479 | KM=4,389 | Tekrar=80 | Tren=0 | Hız=0,0
2025-12-10 21:43:44 | NORMAL | VLD_TFPR_010 | V=1.480 | KM=3,299 | Tekrar=74 | Tren=0 | Hız=0,0
2025-12-10 21:43:45 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=82 | Tren=0 | Hız=0,0
2025-12-10 21:43:45 | NORMAL | VLD_TFPR_005 | V=1.522 | KM=9,070 | Tekrar=45 | Tren=0 | Hız=0,0
2025-12-10 21:43:45 | NORMAL | VLD_TFPR_006 | V=1.510 | KM=8,234 | Tekrar=27 | Tren=0 | Hız=0,0
2025-12-10 21:43:45 | NORMAL | VLD_TFPR_008 | V=1.482 | KM=5,781 | Tekrar=61 | Tren=0 | Hız=0,0
2025-12-10 21:43:46 | NORMAL | VLD_TFPR_001 | V=1.521 | KM=15,391 | Tekrar=39 | Tren=0 | Hız=0,0
2025-12-10 21:43:46 | NORMAL | VLD_TFPR_003 | V=1.510 | KM=12,081 | Tekrar=96 | Tren=0 | Hız=0,0
2025-12-10 21:43:46 | NORMAL | VLD_TFPR_010 | V=1.473 | KM=3,299 | Tekrar=75 | Tren=0 | Hız=0,0
2025-12-10 21:43:46 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=61 | Tren=0 | Hız=0,0
2025-12-10 21:43:49 | NORMAL | VLD_TFPR_004 | V=1.515 | KM=10,386 | Tekrar=83 | Tren=0 | Hız=0,0
2025-12-10 21:43:49 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=76 | Tren=0 | Hız=0,0
2025-12-10 21:43:50 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=70 | Tren=0 | Hız=0,0
2025-12-10 21:43:50 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=46 | Tren=0 | Hız=0,0
2025-12-10 21:43:51 | NORMAL | VLD_TFPR_010 | V=1.471 | KM=3,299 | Tekrar=77 | Tren=0 | Hız=0,0
2025-12-10 21:43:53 | NORMAL | VLD_TFPR_008 | V=1.482 | KM=5,781 | Tekrar=62 | Tren=0 | Hız=0,0
2025-12-10 21:43:53 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=81 | Tren=0 | Hız=0,0
2025-12-10 21:43:54 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=71 | Tren=0 | Hız=0,0
2025-12-10 21:43:54 | NORMAL | VLD_TFPR_003 | V=1.514 | KM=12,081 | Tekrar=97 | Tren=0 | Hız=0,0
2025-12-10 21:43:54 | NORMAL | VLD_TFPR_004 | V=1.519 | KM=10,386 | Tekrar=84 | Tren=0 | Hız=0,0
2025-12-10 21:43:54 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=47 | Tren=0 | Hız=0,0
2025-12-10 21:43:56 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=40 | Tren=0 | Hız=0,0
2025-12-10 21:43:56 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=72 | Tren=0 | Hız=0,0
2025-12-10 21:43:56 | NORMAL | VLD_TFPR_006 | V=1.517 | KM=8,234 | Tekrar=28 | Tren=0 | Hız=0,0
2025-12-10 21:43:58 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=98 | Tren=0 | Hız=0,0
2025-12-10 21:43:58 | NORMAL | VLD_TFPR_004 | V=1.524 | KM=10,386 | Tekrar=85 | Tren=0 | Hız=0,0
2025-12-10 21:43:58 | NORMAL | VLD_TFPR_008 | V=1.476 | KM=5,781 | Tekrar=63 | Tren=0 | Hız=0,0
2025-12-10 21:44:00 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=99 | Tren=0 | Hız=0,0
2025-12-10 21:44:00 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=86 | Tren=0 | Hız=0,0
2025-12-10 21:44:00 | NORMAL | VLD_TFPR_011 | V=1.482 | KM=1,379 | Tekrar=62 | Tren=0 | Hız=0,0
2025-12-10 21:44:03 | NORMAL | VLD_TFPR_001 | V=1.517 | KM=15,391 | Tekrar=41 | Tren=0 | Hız=0,0
2025-12-10 21:44:03 | NORMAL | VLD_TFPR_008 | V=1.476 | KM=5,781 | Tekrar=64 | Tren=0 | Hız=0,0
2025-12-10 21:44:03 | NORMAL | VLD_TFPR_010 | V=1.475 | KM=3,299 | Tekrar=78 | Tren=0 | Hız=0,0
2025-12-10 21:44:03 | NORMAL | VLD_TFPR_011 | V=1.481 | KM=1,379 | Tekrar=63 | Tren=0 | Hız=0,0
2025-12-10 21:44:06 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=73 | Tren=0 | Hız=0,0
2025-12-10 21:44:06 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=87 | Tren=0 | Hız=0,0
2025-12-10 21:44:06 | NORMAL | VLD_TFPR_009 | V=1.474 | KM=4,389 | Tekrar=82 | Tren=0 | Hız=0,0
2025-12-10 21:44:06 | NORMAL | VLD_TFPR_010 | V=1.486 | KM=3,299 | Tekrar=79 | Tren=0 | Hız=0,0
2025-12-10 21:44:06 | NORMAL | VLD_TFPR_011 | V=1.488 | KM=1,379 | Tekrar=64 | Tren=0 | Hız=0,0
2025-12-10 21:44:07 | NORMAL | VLD_TFPR_003 | V=1.528 | KM=12,081 | Tekrar=100 | Tren=0 | Hız=0,0
2025-12-10 21:44:08 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=42 | Tren=0 | Hız=0,0
2025-12-10 21:44:08 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=83 | Tren=0 | Hız=0,0
2025-12-10 21:44:08 | NORMAL | VLD_TFPR_012 | V=1.483 | KM=0,136 | Tekrar=26 | Tren=0 | Hız=0,0
2025-12-10 21:44:10 | NORMAL | VLD_TFPR_008 | V=1.485 | KM=5,781 | Tekrar=65 | Tren=0 | Hız=0,0
2025-12-10 21:44:10 | NORMAL | VLD_TFPR_009 | V=1.476 | KM=4,389 | Tekrar=84 | Tren=0 | Hız=0,0
2025-12-10 21:44:10 | NORMAL | VLD_TFPR_010 | V=1.490 | KM=3,299 | Tekrar=80 | Tren=0 | Hız=0,0
2025-12-10 21:44:11 | NORMAL | VLD_TFPR_001 | V=1.511 | KM=15,391 | Tekrar=43 | Tren=0 | Hız=0,0
2025-12-10 21:44:11 | NORMAL | VLD_TFPR_007 | V=1.488 | KM=7,102 | Tekrar=25 | Tren=0 | Hız=0,0
2025-12-10 21:44:13 | NORMAL | VLD_TFPR_002 | V=1.527 | KM=13,873 | Tekrar=74 | Tren=0 | Hız=0,0
2025-12-10 21:44:13 | NORMAL | VLD_TFPR_003 | V=1.524 | KM=12,081 | Tekrar=101 | Tren=0 | Hız=0,0
